experiment_name,run_dir,output_root,run_date,status,cleanable,archived,archived_note,config_sha1,config_hash_type,config_path,config_source,effective_config_path,effective_config_sha1,summary_path,avg_mae,avg_r2,win_both,dataset_count,seed_count,key_hparams,error
outputs_supp_eval_s5_v2_seeds0_9/S5/0377,outputs_supp_eval_s5_v2_seeds0_9/S5/0377,outputs_supp_eval_s5_v2_seeds0_9,2026-02-14T04:09:12+08:00,success,false,false,,013d027c509b273859d1c6e73d1030d7879bd352,,configs/supp_eval_single_task_v2.yaml,heuristic_version_match,experiments/configs/bef2b93befefcaef002c294a707b444c18de575b.yaml,bef2b93befefcaef002c294a707b444c18de575b,outputs_supp_eval_s5_v2_seeds0_9/S5/0377/metrics/summary_vs_paper.csv,12.771854,0.993751,1,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0377""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": false, ""models.CLIP_MULT"": 2.5, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S5"", ""run.target_dataset"": ""0377"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.15, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.05, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 6}",
outputs_supp_eval_s5_v2_seeds0_9/S5/0378,outputs_supp_eval_s5_v2_seeds0_9/S5/0378,outputs_supp_eval_s5_v2_seeds0_9,2026-02-14T04:20:28+08:00,success,false,false,,b527527aa38a2c73dc8fb1df225ac0e3928e8328,,configs/supp_eval_single_task_v2.yaml,heuristic_version_match,experiments/configs/bef2b93befefcaef002c294a707b444c18de575b.yaml,bef2b93befefcaef002c294a707b444c18de575b,outputs_supp_eval_s5_v2_seeds0_9/S5/0378/metrics/summary_vs_paper.csv,17.430431,0.987007,1,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0378""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": false, ""models.CLIP_MULT"": 2.5, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S5"", ""run.target_dataset"": ""0378"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.15, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.05, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 6}",
outputs_supp_eval_smoke/S4/0019,outputs_supp_eval_smoke/S4/0019,outputs_supp_eval_smoke,2026-02-11T23:12:16+08:00,success,false,false,,f07852a0a5ab8fc8a01b170c2801b8874ec936ab,,,,,,outputs_supp_eval_smoke/S4/0019/metrics/summary_vs_paper.csv,277.206711,-1.794147,0,1,2,"{""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019""}",
outputs_supp_eval_smoke/S4/0052,outputs_supp_eval_smoke/S4/0052,outputs_supp_eval_smoke,2026-02-11T23:13:10+08:00,success,false,false,,ea527a69d812df2db483829c14531f2f9274780a,,,,,,outputs_supp_eval_smoke/S4/0052/metrics/summary_vs_paper.csv,751.263119,-19.491662,0,1,2,"{""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052""}",
outputs_supp_eval_smoke2/S4/0019,outputs_supp_eval_smoke2/S4/0019,outputs_supp_eval_smoke2,2026-02-11T23:22:36+08:00,success,false,false,,9b75ed73e629e9e79d35a78aa3116379a373cdd5,,,,,,outputs_supp_eval_smoke2/S4/0019/metrics/summary_vs_paper.csv,69.687251,0.829527,0,1,2,"{""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019""}",
outputs_supp_eval_smoke2/S4/0052,outputs_supp_eval_smoke2/S4/0052,outputs_supp_eval_smoke2,2026-02-11T23:26:24+08:00,success,false,false,,a2f613652f665e53f3e06958efb4b019ece84b75,,,,,,outputs_supp_eval_smoke2/S4/0052/metrics/summary_vs_paper.csv,72.871420,0.774261,0,1,2,"{""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052""}",
outputs_supp_eval_target0052_0261_v13/S4/0052,outputs_supp_eval_target0052_0261_v13/S4/0052,outputs_supp_eval_target0052_0261_v13,2026-02-13T06:35:32+08:00,success,false,false,,4a52e930589919594568d1b89a557a49175ddd9d,,configs/supp_eval_single_task_v13.yaml,heuristic_version_match,experiments/configs/bd9a9b65813fcecd3e62468434866adf3656ee65.yaml,bd9a9b65813fcecd3e62468434866adf3656ee65,outputs_supp_eval_target0052_0261_v13/S4/0052/metrics/summary_vs_paper.csv,69.772692,0.842921,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 10, ""models.HYPER_TL.use_mdl_subset_mol"": true, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": false, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.2, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_target0052_0261_v13/S4/0261,outputs_supp_eval_target0052_0261_v13/S4/0261,outputs_supp_eval_target0052_0261_v13,2026-02-13T06:52:50+08:00,success,false,false,,bec24f6e86432ea28db6618a404cd2a652ee868c,,configs/supp_eval_single_task_v13.yaml,heuristic_version_match,experiments/configs/bd9a9b65813fcecd3e62468434866adf3656ee65.yaml,bd9a9b65813fcecd3e62468434866adf3656ee65,outputs_supp_eval_target0052_0261_v13/S4/0261/metrics/summary_vs_paper.csv,69.068512,0.593837,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0261""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": true, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.HYPER_TL.balance_pretrain_by_dataset"": true, ""models.HYPER_TL.cp_hidden"": 256, ""models.HYPER_TL.dropout"": 0.05, ""models.HYPER_TL.embed_dim"": 256, ""models.HYPER_TL.mol_hidden"": 1024, ""models.HYPER_TL.n_models"": 10, ""models.HYPER_TL.use_mdl_subset_mol"": true, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0261"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": false, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.2, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_target0052_hyper_mdlmol/S4/0052,outputs_supp_eval_target0052_hyper_mdlmol/S4/0052,outputs_supp_eval_target0052_hyper_mdlmol,2026-02-13T05:34:56+08:00,success,false,false,,cd1b8b8d6305bb91572c644565a2934706a672f6,,,,,,outputs_supp_eval_target0052_hyper_mdlmol/S4/0052/metrics/summary_vs_paper.csv,65.707739,0.868211,0,1,10,"{""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052""}",
outputs_supp_eval_target0052_hyper_n10/S4/0052,outputs_supp_eval_target0052_hyper_n10/S4/0052,outputs_supp_eval_target0052_hyper_n10,2026-02-13T05:37:54+08:00,success,false,false,,91802229e6320cd542eb8d752b0ad668db31ed7a,,,,,,outputs_supp_eval_target0052_hyper_n10/S4/0052/metrics/summary_vs_paper.csv,61.645855,0.878084,0,1,10,"{""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052""}",
outputs_supp_eval_target0052_v1/S4/0052,outputs_supp_eval_target0052_v1/S4/0052,outputs_supp_eval_target0052_v1,2026-02-13T05:12:28+08:00,success,false,false,,434fec67227f0aa7f4f7c58721e890dea1ccc787,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_target0052_v1/S4/0052/metrics/summary_vs_paper.csv,81.672422,0.798301,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_target0052_v11/S4/0052,outputs_supp_eval_target0052_v11/S4/0052,outputs_supp_eval_target0052_v11,2026-02-13T05:22:18+08:00,success,false,false,,670909f8249e90f57af0270bbd432aecde41758c,,configs/supp_eval_single_task_v11.yaml,heuristic_version_match,experiments/configs/4d4f48d8b499f26309aab8dd3202a69af972c5a5.yaml,4d4f48d8b499f26309aab8dd3202a69af972c5a5,outputs_supp_eval_target0052_v11/S4/0052/metrics/summary_vs_paper.csv,81.359767,0.791084,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_target0052_v12/S4/0052,outputs_supp_eval_target0052_v12/S4/0052,outputs_supp_eval_target0052_v12,2026-02-13T05:33:32+08:00,success,false,false,,b8d98cfa9eff3a4ae7bcb683532b09fb646fcfda,,configs/supp_eval_single_task_v12.yaml,heuristic_version_match,experiments/configs/339d81bc39188c5c8f4338b1c17d369c1846f323.yaml,339d81bc39188c5c8f4338b1c17d369c1846f323,outputs_supp_eval_target0052_v12/S4/0052/metrics/summary_vs_paper.csv,77.901711,0.817300,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 5, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_target0052_v14/S4/0052,outputs_supp_eval_target0052_v14/S4/0052,outputs_supp_eval_target0052_v14,2026-02-13T07:12:04+08:00,success,false,false,,ee664d850168bfa7c0f3e46153e3859cb3ea126c,,configs/supp_eval_single_task_v14.yaml,heuristic_version_match,experiments/configs/23edb17cae39e559e063773d50f65b0166972880.yaml,23edb17cae39e559e063773d50f65b0166972880,outputs_supp_eval_target0052_v14/S4/0052/metrics/summary_vs_paper.csv,96.353337,0.731317,0,1,10,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""random"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:10:50+08:00,success,false,false,,e49d7e362c7542bfe5a72c4df700da4ba3be31cf,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal0/metrics/summary_vs_paper.csv,247.838812,0.759367,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:10:56+08:00,success,false,false,,a5670ce0117c0d896e5fdce8f2d20b7d4fcb79fe,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip1p5_cal1/metrics/summary_vs_paper.csv,276.901526,0.687634,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:11:02+08:00,success,false,false,,75eeb6db3f61ee7b467e726d6574be0c857f7737,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal0/metrics/summary_vs_paper.csv,247.838812,0.759367,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:11:06+08:00,success,false,false,,e25e5a2cb3c9942b3ffddc1007a4a63c16fb2307,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip2p5_cal1/metrics/summary_vs_paper.csv,276.901526,0.687634,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal0,outputs_sweep_cpvec1,2026-02-10T22:11:12+08:00,success,false,false,,3b1f2e1c66f7f208bd213749a70105009eedd5bd,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal0/metrics/summary_vs_paper.csv,247.838812,0.759367,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal1,outputs_sweep_cpvec1,2026-02-10T22:11:18+08:00,success,false,false,,032076494af25a99107ce543446ebd8acd10e1d6,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal0_clip3_cal1/metrics/summary_vs_paper.csv,276.901526,0.687634,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:15:20+08:00,success,false,false,,29b63ff59ca826e8150c112c9060f2f353d5c2f8,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal0/metrics/summary_vs_paper.csv,241.935776,0.761456,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:15:26+08:00,success,false,false,,4bd0186a28505f5ff1586894e0a02b8e64f76021,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip1p5_cal1/metrics/summary_vs_paper.csv,259.770136,0.712040,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:15:32+08:00,success,false,false,,897378aaad6a688ffdad54553943f212046c13c4,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal0/metrics/summary_vs_paper.csv,241.935776,0.761456,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:15:36+08:00,success,false,false,,4b62b60630e43883bffaccbfaaa83cca2a8b86bc,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip2p5_cal1/metrics/summary_vs_paper.csv,259.770136,0.712040,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal0,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal0,outputs_sweep_cpvec1,2026-02-10T22:15:42+08:00,success,false,false,,4677590d9ee0520bdb9225fd223e516191eee825,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal0/metrics/summary_vs_paper.csv,241.935776,0.761456,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal1,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal1,outputs_sweep_cpvec1,2026-02-10T22:15:46+08:00,success,false,false,,f4c4679badafe4df2cc80749ac96c449dea4320a,,,,,,outputs_sweep_cpvec1/tf_gradient_norm_bal1_clip3_cal1/metrics/summary_vs_paper.csv,259.770136,0.712040,0,6,5,"{""data.cpvec.enabled"": true}",
outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal0,outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:03:30+08:00,success,false,false,,29af73540f9892994e9b8a74d694e554f68fc581,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal0/metrics/summary_vs_paper.csv,147.995282,0.736211,0,10,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal1,outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:03:36+08:00,success,false,false,,d14c2f6194748acbdc834437faae6ceaf64abead,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip1p5_cal1/metrics/summary_vs_paper.csv,208.149790,0.763643,0,7,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal0,outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:03:42+08:00,success,false,false,,86d91505ab2cd714c207b96b12b1771114d612a3,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal0/metrics/summary_vs_paper.csv,181.718647,0.706697,0,8,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal1,outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:03:48+08:00,success,false,false,,71c6f0556d82ee3f0c3510eff747f5a0ad107d13,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip2p5_cal1/metrics/summary_vs_paper.csv,238.196493,0.764885,0,6,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal0,outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal0,outputs_sweep_cpvec1,2026-02-10T22:03:54+08:00,success,false,false,,a0f8a817020292e8b040b20c6fc57209aa2fb487,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal0/metrics/summary_vs_paper.csv,181.718647,0.706697,0,8,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal1,outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal1,outputs_sweep_cpvec1,2026-02-10T22:04:00+08:00,success,false,false,,3141e533c6f25f5b34a3de4f5a82a7e5b3c94f88,,,,,,outputs_sweep_cpvec1/tf_logk_bal0_clip3_cal1/metrics/summary_vs_paper.csv,238.196493,0.764885,0,6,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal0,outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:06:10+08:00,success,false,false,,adf018ccbefcf6f0278da99a19cdd5c67a1b3abf,,,,,,outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal0/metrics/summary_vs_paper.csv,203.138119,0.776054,0,7,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal1,outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:06:14+08:00,success,false,false,,57444393905f13468c4b54381f04369f1ff9db95,,,,,,outputs_sweep_cpvec1/tf_logk_bal1_clip1p5_cal1/metrics/summary_vs_paper.csv,244.909928,0.766370,0,6,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal0,outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal0,outputs_sweep_cpvec1,2026-02-10T22:06:20+08:00,success,false,false,,ed2ce042451923cdde5851a428dee1f75419f618,,,,,,outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal0/metrics/summary_vs_paper.csv,204.262584,0.771498,0,7,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal1,outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal1,outputs_sweep_cpvec1,2026-02-10T22:06:26+08:00,success,false,false,,e40f72d22813d86343bf87c74afb55907cb7aa5e,,,,,,outputs_sweep_cpvec1/tf_logk_bal1_clip2p5_cal1/metrics/summary_vs_paper.csv,244.909928,0.766370,0,6,5,"{""data.cpvec.enabled"": true, ""transfer_weights.target_transform"": ""logk""}",
